model,target,utterance_id,phoneme_idx,predicted,actual,error,abs_error,squared_error
KAN,f0,ch02_sent_014_features,185,0.35658738,111.07085,-110.71426262,110.71426262,12257.64794749033
KAN,duration,ch02_sent_014_features,185,-0.30847293,-2.995732,2.6872590699999996,2.6872590699999996,7.221361309297263
KAN,energy,ch02_sent_014_features,185,-0.14616218,1.2152381,-1.36140028,1.36140028,1.8534107223840786
KAN,f0,ch02_sent_014_features,186,0.36616105,116.47242,-116.10625895,116.10625895,13480.663367364454
KAN,duration,ch02_sent_014_features,186,-0.3092051,-2.6592598,2.3500547000000003,2.3500547000000003,5.522757092992092
KAN,energy,ch02_sent_014_features,186,-0.1455259,-0.72385305,0.57832715,0.57832715,0.3344622924271225
KAN,f0,ch02_sent_014_features,187,0.35638332,98.62961,-98.27322668,98.27322668,9657.627082098663
KAN,duration,ch02_sent_014_features,187,-0.28395736,-1.7147983,1.43084094,1.43084094,2.0473057955800833
KAN,energy,ch02_sent_014_features,187,-0.16237405,0.35572356,-0.51809761,0.51809761,0.2684251334877121
KAN,f0,ch02_sent_014_features,188,0.34785914,130.77159,-130.42373086,130.42373086,17010.34957144172
KAN,duration,ch02_sent_014_features,188,-0.31174636,-2.8134105,2.50166414,2.50166414,6.258323469361939
KAN,energy,ch02_sent_014_features,188,-0.14168945,-0.5812004,0.43951094999999996,0.43951094999999996,0.19316987516990247
KAN,f0,ch02_sent_014_features,189,0.35105976,109.551704,-109.20064424,109.20064424,11924.780702431046
KAN,duration,ch02_sent_014_features,189,-0.30080986,-2.5257285,2.2249186400000003,2.2249186400000003,4.9502629546194505
KAN,energy,ch02_sent_014_features,189,-0.15734221,0.85559887,-1.01294108,1.01294108,1.0260496315515666
KAN,f0,ch02_sent_014_features,190,0.31883225,119.837204,-119.51837175,119.51837175,14284.641185771197
KAN,duration,ch02_sent_014_features,190,-0.2868223,-2.1202633,1.833441,1.833441,3.361505900481
KAN,energy,ch02_sent_014_features,190,-0.16728713,0.5844152,-0.7517023300000001,0.7517023300000001,0.565056392927429
KAN,f0,ch02_sent_014_features,191,0.34528205,123.20581,-122.86052795,122.86052795,15094.709328152732
KAN,duration,ch02_sent_014_features,191,-0.289437,-3.5065575,3.2171205,3.2171205,10.34986431152025
KAN,energy,ch02_sent_014_features,191,-0.1936664,0.4983606,-0.692027,0.692027,0.4789013687289999
KAN,f0,ch02_sent_014_features,192,0.32399765,107.40828,-107.08428235000001,107.08428235000001,11467.043526414524
KAN,duration,ch02_sent_014_features,192,-0.29142916,-3.5065575,3.21512834,3.21512834,10.337050242671156
KAN,energy,ch02_sent_014_features,192,-0.13108069,0.77149546,-0.90257615,0.90257615,0.8146437065488226
KAN,f0,ch02_sent_014_features,193,0.31125903,110.68341,-110.37215096999999,110.37215096999999,12182.01170974447
KAN,duration,ch02_sent_014_features,193,-0.28820574,-3.2188756,2.93066986,2.93066986,8.58882582831242
KAN,energy,ch02_sent_014_features,193,-0.14466518,-0.6325874,0.48792222,0.48792222,0.23806809276972843
KAN,f0,ch02_sent_014_features,194,0.3213839,115.85545,-115.5340661,115.5340661,13348.12042959917
KAN,duration,ch02_sent_014_features,194,-0.26550418,-2.995732,2.7302278199999996,2.7302278199999996,7.45414394910195
KAN,energy,ch02_sent_014_features,194,-0.21394217,0.42253375,-0.63647592,0.63647592,0.40510159673984636
KAN,f0,ch02_sent_014_features,195,0.30064645,108.47105,-108.17040355,108.17040355,11700.836204169853
KAN,duration,ch02_sent_014_features,195,-0.27221483,-2.8134105,2.5411956699999996,2.5411956699999996,6.457675433226747
KAN,energy,ch02_sent_014_features,195,-0.13893801,0.9214159,-1.06035391,1.06035391,1.1243504144522878
KAN,f0,ch02_sent_014_features,196,0.34986305,143.64087,-143.29100695,143.29100695,20532.31267274495
KAN,duration,ch02_sent_014_features,196,-0.32540423,-2.1202633,1.79485907,1.79485907,3.221519081161265
KAN,energy,ch02_sent_014_features,196,-0.19764945,-0.61864907,0.42099962,0.42099962,0.17724068004014443
KAN,f0,ch02_sent_014_features,197,0.36134174,109.51844,-109.15709826,109.15709826,11915.272100543294
KAN,duration,ch02_sent_014_features,197,-0.32694197,-2.995732,2.66879003,2.66879003,7.1224402242274
KAN,energy,ch02_sent_014_features,197,-0.16327177,-0.44292378,0.27965200999999995,0.27965200999999995,0.07820524669704007
KAN,f0,ch02_sent_014_features,198,0.39190418,103.73834,-103.34643582,103.34643582,10680.485796697378
KAN,duration,ch02_sent_014_features,198,-0.32181817,-2.6592598,2.33744163,2.33744163,5.463633373657056
KAN,energy,ch02_sent_014_features,198,-0.20456894,0.7093326,-0.91390154,0.91390154,0.8352160248143716
KAN,f0,ch02_sent_014_features,199,0.34499004,151.49507,-151.15007996,151.15007996,22846.346671914394
KAN,duration,ch02_sent_014_features,199,-0.31754267,-2.040213,1.7226703300000001,1.7226703300000001,2.9675930658623093
KAN,energy,ch02_sent_014_features,199,-0.18058139,-0.41426992,0.23368853,0.23368853,0.054610329053560905
KAN,f0,ch02_sent_014_features,200,0.3746007,112.10443,-111.72982929999999,111.72982929999999,12483.554755407136
KAN,duration,ch02_sent_014_features,200,-0.29162025,-2.995752,2.70413175,2.70413175,7.312328521358063
KAN,energy,ch02_sent_014_features,200,-0.17897215,-0.018283935,-0.160688215,0.160688215,0.025820702439886222
KAN,f0,ch02_sent_014_features,201,0.36773288,155.0016,-154.63386712,154.63386712,23911.632860485814
KAN,duration,ch02_sent_014_features,201,-0.3183178,-2.995752,2.6774342,2.6774342,7.16865389532964
KAN,energy,ch02_sent_014_features,201,-0.15823814,0.412363,-0.57060114,0.57060114,0.32558566096929953
KAN,f0,ch02_sent_014_features,202,0.3734204,120.404755,-120.0313346,120.0313346,14407.521285857156
KAN,duration,ch02_sent_014_features,202,-0.3070902,-2.4079454,2.1008552,2.1008552,4.413592571367039
KAN,energy,ch02_sent_014_features,202,-0.1737972,1.3855559,-1.5593531,1.5593531,2.43158209047961
KAN,f0,ch02_sent_014_features,203,0.3469165,135.20486,-134.8579435,134.8579435,18186.664925049194
KAN,duration,ch02_sent_014_features,203,-0.32723498,-2.995712,2.66847702,2.66847702,7.120769606268081
KAN,energy,ch02_sent_014_features,203,-0.20061013,-0.37352106,0.17291093000000002,0.17291093000000002,0.029898189713464907
KAN,f0,ch02_sent_014_features,204,0.3612195,164.31833,-163.9571105,163.9571105,26881.93408350921
KAN,duration,ch02_sent_014_features,204,-0.30176693,-2.995732,2.69396507,2.69396507,7.257447798380105
KAN,energy,ch02_sent_014_features,204,-0.18566504,0.69196045,-0.87762549,0.87762549,0.7702265006977401
KAN,f0,ch02_sent_014_features,205,0.38406283,171.7184,-171.33433717,171.33433717,29355.455093483244
KAN,duration,ch02_sent_014_features,205,-0.29294032,-2.995712,2.70277168,2.70277168,7.304974754210023
KAN,energy,ch02_sent_014_features,205,-0.18830848,-1.2373682,1.0490597199999998,1.0490597199999998,1.100526296126478
KAN,f0,ch02_sent_014_features,206,0.37148488,189.31665,-188.94516512,188.94516512,35700.27542222407
KAN,duration,ch02_sent_014_features,206,-0.30129027,-2.302605,2.00131473,2.00131473,4.005260648514972
KAN,energy,ch02_sent_014_features,206,-0.15327421,-1.3931677,1.23989349,1.23989349,1.5373358665443801
KAN,f0,ch02_sent_014_features,207,0.36566097,179.23648,-178.87081903,178.87081903,31994.769900463012
KAN,duration,ch02_sent_014_features,207,-0.298007,-2.207275,1.909268,1.909268,3.645304295824
KAN,energy,ch02_sent_014_features,207,-0.16527992,-1.1328175,0.96753758,0.96753758,0.9361289687122564
KAN,f0,ch02_sent_014_features,208,0.3654862,149.81969,-149.45420380000002,149.45420380000002,22336.55903349194
KAN,duration,ch02_sent_014_features,208,-0.2985282,-2.5257285,2.2272003,2.2272003,4.960421176320089
KAN,energy,ch02_sent_014_features,208,-0.16506459,-1.579074,1.41400941,1.41400941,1.999422611568548
KAN,f0,ch02_sent_014_features,209,0.37369376,127.784584,-127.41089024,127.41089024,16233.534951749327
KAN,duration,ch02_sent_014_features,209,-0.30908963,-1.7719568,1.46286717,1.46286717,2.1399803570638087
KAN,energy,ch02_sent_014_features,209,-0.1654585,-0.26457405,0.09911555,0.09911555,0.0098238922518025
KAN,f0,ch02_sent_014_features,210,0.3597713,0.0,0.3597713,0.3597713,0.12943538830369
KAN,duration,ch02_sent_014_features,210,-0.32381734,0.0,-0.32381734,0.32381734,0.10485766968467561
KAN,energy,ch02_sent_014_features,210,-0.1410899,0.0,-0.1410899,0.1410899,0.019906359882009998
KAN,f0,ch02_sent_014_features,211,0.32009417,0.0,0.32009417,0.32009417,0.1024602776679889
KAN,duration,ch02_sent_014_features,211,-0.2721143,0.0,-0.2721143,0.2721143,0.07404619226448998
KAN,energy,ch02_sent_014_features,211,-0.14561567,0.0,-0.14561567,0.14561567,0.0212039233495489
KAN,f0,ch02_sent_014_features,212,0.34852117,0.0,0.34852117,0.34852117,0.12146700593816889
KAN,duration,ch02_sent_014_features,212,-0.27310547,0.0,-0.27310547,0.27310547,0.07458659774392092
KAN,energy,ch02_sent_014_features,212,-0.17491823,0.0,-0.17491823,0.17491823,0.030596387186332903
KAN,f0,ch02_sent_014_features,213,0.3166064,0.0,0.3166064,0.3166064,0.10023961252096
KAN,duration,ch02_sent_014_features,213,-0.2684159,0.0,-0.2684159,0.2684159,0.07204709537281
KAN,energy,ch02_sent_014_features,213,-0.12982419,0.0,-0.12982419,0.12982419,0.016854320309156103
KAN,f0,ch02_sent_014_features,214,0.3858692,0.0,0.3858692,0.3858692,0.14889503950864003
KAN,duration,ch02_sent_014_features,214,-0.29046774,0.0,-0.29046774,0.29046774,0.08437150798070758
KAN,energy,ch02_sent_014_features,214,-0.17982408,0.0,-0.17982408,0.17982408,0.0323366997478464
KAN,f0,ch02_sent_014_features,215,0.38371176,0.0,0.38371176,0.38371176,0.1472347147622976
KAN,duration,ch02_sent_014_features,215,-0.26396903,0.0,-0.26396903,0.26396903,0.0696796487991409
KAN,energy,ch02_sent_014_features,215,-0.20327018,0.0,-0.20327018,0.20327018,0.0413187660772324
KAN,f0,ch02_sent_014_features,216,0.372883,0.0,0.372883,0.372883,0.13904173168900003
KAN,duration,ch02_sent_014_features,216,-0.28097892,0.0,-0.28097892,0.28097892,0.07894915348436642
KAN,energy,ch02_sent_014_features,216,-0.18517926,0.0,-0.18517926,0.18517926,0.034291358334147606
KAN,f0,ch02_sent_014_features,217,0.3841696,0.0,0.3841696,0.3841696,0.14758628156416
KAN,duration,ch02_sent_014_features,217,-0.2877028,0.0,-0.2877028,0.2877028,0.08277290112783998
KAN,energy,ch02_sent_014_features,217,-0.17116241,0.0,-0.17116241,0.17116241,0.029296570597008097
KAN,f0,ch02_sent_014_features,218,0.39754674,0.0,0.39754674,0.39754674,0.1580434104846276
KAN,duration,ch02_sent_014_features,218,-0.2891911,0.0,-0.2891911,0.2891911,0.08363149231921
KAN,energy,ch02_sent_014_features,218,-0.2263434,0.0,-0.2263434,0.2263434,0.05123133472356
KAN,f0,ch02_sent_014_features,219,0.37467843,0.0,0.37467843,0.37467843,0.1403839259072649
KAN,duration,ch02_sent_014_features,219,-0.2895032,0.0,-0.2895032,0.2895032,0.08381210281024001
KAN,energy,ch02_sent_014_features,219,-0.16609687,0.0,-0.16609687,0.16609687,0.027588170223796903
KAN,f0,ch02_sent_014_features,220,0.3675812,0.0,0.3675812,0.3675812,0.13511593859344
KAN,duration,ch02_sent_014_features,220,-0.284131,0.0,-0.284131,0.284131,0.08073042516100001
KAN,energy,ch02_sent_014_features,220,-0.19527712,0.0,-0.19527712,0.19527712,0.0381331535954944
KAN,f0,ch02_sent_018_features,0,0.28561917,133.08488,-132.79926083,132.79926083,17635.643676994376
KAN,duration,ch02_sent_018_features,0,-0.24303833,-2.8134105,2.5703721699999997,2.5703721699999997,6.6068130923105075
KAN,energy,ch02_sent_018_features,0,-0.17549875,-9.946258,9.770759250000001,9.770759250000001,95.46773632146058
KAN,f0,ch02_sent_018_features,1,0.3308958,127.72583,-127.39493420000001,127.39493420000001,16229.469259822332
KAN,duration,ch02_sent_018_features,1,-0.26568136,-2.302585,2.0369036400000002,2.0369036400000002,4.148976438645251
KAN,energy,ch02_sent_018_features,1,-0.17580898,0.7629813,-0.93879028,0.93879028,0.8813271898224784
KAN,f0,ch02_sent_018_features,2,0.28531796,127.94706,-127.66174204,127.66174204,16297.520380687502
KAN,duration,ch02_sent_018_features,2,-0.27167967,-2.4079454,2.13626573,2.13626573,4.563631269172432
KAN,energy,ch02_sent_018_features,2,-0.14560361,0.80435956,-0.94996317,0.94996317,0.9024300243564488
KAN,f0,ch02_sent_018_features,3,0.3212996,134.31612,-133.9948204,133.9948204,17954.611894028258
KAN,duration,ch02_sent_018_features,3,-0.2665915,-2.995732,2.7291404999999997,2.7291404999999997,7.448207868740249
KAN,energy,ch02_sent_018_features,3,-0.13517264,0.6699391,-0.8051117400000001,0.8051117400000001,0.6482049138858277
KAN,f0,ch02_sent_018_features,4,0.3101855,130.9718,-130.6616145,130.6616145,17072.457503746613
KAN,duration,ch02_sent_018_features,4,-0.2778218,-3.5065575,3.2287357,3.2287357,10.424734220454491
KAN,energy,ch02_sent_018_features,4,-0.101882994,1.3534088,-1.4552917939999999,1.4552917939999999,2.117874205683738
KAN,f0,ch02_sent_018_features,5,0.2957454,145.01857,-144.72282460000002,144.72282460000002,20944.69596020237
KAN,duration,ch02_sent_018_features,5,-0.27380633,-3.2188756,2.9450692700000003,2.9450692700000003,8.673433005098335
KAN,energy,ch02_sent_018_features,5,-0.14821476,0.15833679,-0.30655155,0.30655155,0.0939738528074025
KAN,f0,ch02_sent_018_features,6,0.3193409,108.283165,-107.9638241,107.9638241,11656.18731429574
KAN,duration,ch02_sent_018_features,6,-0.26785606,-2.995732,2.7278759399999997,2.7278759399999997,7.441307144030882
KAN,energy,ch02_sent_018_features,6,-0.15297495,0.2989406,-0.45191555,0.45191555,0.2042276643318025
KAN,f0,ch02_sent_018_features,7,0.30760247,93.25058,-92.94297753,92.94297753,8638.397072142083
KAN,duration,ch02_sent_018_features,7,-0.2767432,-2.995732,2.7189888,2.7189888,7.39290009452544
KAN,energy,ch02_sent_018_features,7,-0.12196055,0.32073918,-0.44269973,0.44269973,0.1959830509420729
KAN,f0,ch02_sent_018_features,8,0.37464142,105.06354,-104.68889858,104.68889858,10959.765485893526
KAN,duration,ch02_sent_018_features,8,-0.3197588,-2.0402207,1.7204618999999999,1.7204618999999999,2.9599891493516095
KAN,energy,ch02_sent_018_features,8,-0.2262272,0.4996312,-0.7258584,0.7258584,0.52687041685056
KAN,f0,ch02_sent_018_features,9,0.35319346,119.508644,-119.15545054,119.15545054,14198.021393390387
KAN,duration,ch02_sent_018_features,9,-0.31364122,-2.8134105,2.4997692799999998,2.4997692799999998,6.248846453231717
KAN,energy,ch02_sent_018_features,9,-0.14750887,0.47747916,-0.62498803,0.62498803,0.39061003764328095
KAN,f0,ch02_sent_018_features,10,0.35828653,106.7855,-106.42721347,106.42721347,11326.75176698895
KAN,duration,ch02_sent_018_features,10,-0.28458905,-3.5065575,3.22196845,3.22196845,10.381080692795402
KAN,energy,ch02_sent_018_features,10,-0.14870204,0.24949522,-0.39819726,0.39819726,0.1585610578715076
KAN,f0,ch02_sent_018_features,11,0.349625,108.446976,-108.097351,108.097351,11685.037293217201
KAN,duration,ch02_sent_018_features,11,-0.31022245,-2.995732,2.68550955,2.68550955,7.211961543141202
KAN,energy,ch02_sent_018_features,11,-0.12474167,0.62177163,-0.7465133,0.7465133,0.5572821070768901
KAN,f0,ch02_sent_018_features,12,0.3575855,135.38422,-135.0266345,135.0266345,18232.19202439659
KAN,duration,ch02_sent_018_features,12,-0.28013667,-2.995732,2.7155953299999998,2.7155953299999998,7.374457996317807
KAN,energy,ch02_sent_018_features,12,-0.1438987,-0.9586309,0.8147321999999999,0.8147321999999999,0.6637885577168399
KAN,f0,ch02_sent_018_features,13,0.34423554,118.41629,-118.07205446,118.07205446,13941.010044405206
KAN,duration,ch02_sent_018_features,13,-0.30426776,-2.995732,2.6914642399999997,2.6914642399999997,7.243979755198776
KAN,energy,ch02_sent_018_features,13,-0.12845604,1.018752,-1.1472080400000002,1.1472080400000002,1.316086287040642
KAN,f0,ch02_sent_018_features,14,0.34920684,136.8617,-136.51249316000002,136.51249316000002,18635.66078875905
KAN,duration,ch02_sent_018_features,14,-0.29442045,-2.8134105,2.5189900499999998,2.5189900499999998,6.3453108719990015
KAN,energy,ch02_sent_018_features,14,-0.14691582,0.675238,-0.82215382,0.82215382,0.6759369037405925
KAN,f0,ch02_sent_018_features,15,0.3409295,151.44238,-151.10145050000003,151.10145050000003,22831.648343203957
KAN,duration,ch02_sent_018_features,15,-0.3245456,-2.8134105,2.4888649,2.4888649,6.194448490452009
KAN,energy,ch02_sent_018_features,15,-0.1298794,-0.2569269,0.1270475,0.1270475,0.016141067256250002
KAN,f0,ch02_sent_018_features,16,0.31839183,148.24754,-147.92914817,147.92914817,21883.032878301812
KAN,duration,ch02_sent_018_features,16,-0.32304257,-2.8134105,2.4903679299999997,2.4903679299999997,6.201932426772483
KAN,energy,ch02_sent_018_features,16,-0.15017913,0.36592147,-0.5161006,0.5161006,0.26635982932036
KAN,f0,ch02_sent_018_features,17,0.3258039,150.97516,-150.64935609999998,150.64935609999998,22695.2284933446
KAN,duration,ch02_sent_018_features,17,-0.26189065,-2.207275,1.94538435,1.94538435,3.784520269224923
KAN,energy,ch02_sent_018_features,17,-0.17944083,-0.8830739,0.70363307,0.70363307,0.49509949719762486
KAN,f0,ch02_sent_018_features,18,0.30272025,161.342,-161.03927975000002,161.03927975000002,25933.649622398767
KAN,duration,ch02_sent_018_features,18,-0.2640747,-2.995732,2.7316572999999997,2.7316572999999997,7.461951604643288
KAN,energy,ch02_sent_018_features,18,-0.109414294,-0.9745637,0.865149406,0.865149406,0.7484834947021528
KAN,f0,ch02_sent_018_features,19,0.33035466,149.2415,-148.91114534,148.91114534,22174.5292064706
KAN,duration,ch02_sent_018_features,19,-0.28881085,-1.7147983,1.42598745,1.42598745,2.0334402075575024
KAN,energy,ch02_sent_018_features,19,-0.18586972,-1.2531866,1.0673168800000001,1.0673168800000001,1.1391653223329348
KAN,f0,ch02_sent_018_features,20,0.3229242,166.37376,-166.05083580000002,166.05083580000002,27572.880069878567
KAN,duration,ch02_sent_018_features,20,-0.28224516,-2.5257285,2.24348334,2.24348334,5.033217496857556
KAN,energy,ch02_sent_018_features,20,-0.12960485,-2.1282585,1.9986536499999998,1.9986536499999998,3.994616412658322
KAN,f0,ch02_sent_018_features,21,0.34230852,162.31764,-161.97533148000002,161.97533148000002,26236.008008055887
KAN,duration,ch02_sent_018_features,21,-0.27931297,-2.4079454,2.12863243,2.12863243,4.5310760220477055
KAN,energy,ch02_sent_018_features,21,-0.16539711,1.2030985,-1.36849561,1.36849561,1.8727802345892723
KAN,f0,ch02_sent_018_features,22,0.31410202,148.55782,-148.24371797999999,148.24371797999999,21976.19992053377
KAN,duration,ch02_sent_018_features,22,-0.28595817,-2.6592598,2.3733016300000003,2.3733016300000003,5.632560626960658
KAN,energy,ch02_sent_018_features,22,-0.12565868,0.13274203,-0.25840071,0.25840071,0.06677092692850409
KAN,f0,ch02_sent_018_features,23,0.3123387,140.39952,-140.0871813,140.0871813,19624.41836457907
KAN,duration,ch02_sent_018_features,23,-0.2723868,-3.2188756,2.9464888,2.9464888,8.68179624852544
KAN,energy,ch02_sent_018_features,23,-0.17542806,-0.030875048,-0.144553012,0.144553012,0.020895573278272146
KAN,f0,ch02_sent_018_features,24,0.31552064,151.50394,-151.18841936,151.18841936,22857.938148575227
KAN,duration,ch02_sent_018_features,24,-0.24962875,-3.2188756,2.96924685,2.96924685,8.816426856234925
KAN,energy,ch02_sent_018_features,24,-0.16065677,-0.868247,0.70759023,0.70759023,0.5006839335914529
KAN,f0,ch02_sent_018_features,25,0.3029204,143.78658,-143.48365959999998,143.48365959999998,20587.560572208666
KAN,duration,ch02_sent_018_features,25,-0.23473221,-2.995732,2.7609997899999996,2.7609997899999996,7.623119840380042
KAN,energy,ch02_sent_018_features,25,-0.15235758,0.95371664,-1.10607422,1.10607422,1.2234001801486083
KAN,f0,ch02_sent_018_features,26,0.30336922,133.6373,-133.33393078,133.33393078,17777.93709724583
KAN,duration,ch02_sent_018_features,26,-0.24262622,-2.995732,2.75310578,2.75310578,7.579591435869408
KAN,energy,ch02_sent_018_features,26,-0.14596695,1.1499752,-1.2959421500000001,1.2959421500000001,1.6794660561466228
KAN,f0,ch02_sent_018_features,27,0.32207686,113.824554,-113.50247714000001,113.50247714000001,12882.812316916225
KAN,duration,ch02_sent_018_features,27,-0.25150862,-2.8134105,2.5619018799999997,2.5619018799999997,6.5633412427475335
KAN,energy,ch02_sent_018_features,27,-0.15727977,0.98239386,-1.1396736299999999,1.1396736299999999,1.2988559829173767
KAN,f0,ch02_sent_018_features,28,0.35015708,117.071655,-116.72149792,116.72149792,13623.908076688565
KAN,duration,ch02_sent_018_features,28,-0.25615236,-3.2188756,2.96272324,2.96272324,8.777728996836096
KAN,energy,ch02_sent_018_features,28,-0.18530555,1.03459,-1.21989555,1.21989555,1.4881451529098024
KAN,f0,ch02_sent_018_features,29,0.3287379,126.73878,-126.41004210000001,126.41004210000001,15979.498743723776
KAN,duration,ch02_sent_018_features,29,-0.26121897,-2.995732,2.73451303,2.73451303,7.477561511239781
KAN,energy,ch02_sent_018_features,29,-0.12371131,1.0039556,-1.12766691,1.12766691,1.2716326599089482
KAN,f0,ch02_sent_018_features,30,0.31509796,102.46103,-102.14593203999999,102.14593203999999,10433.791432320297
KAN,duration,ch02_sent_018_features,30,-0.26304626,-2.8134105,2.55036424,2.55036424,6.504357756670777
KAN,energy,ch02_sent_018_features,30,-0.13901809,0.32266882,-0.46168691000000006,0.46168691000000006,0.21315480286534816
KAN,f0,ch02_sent_018_features,31,0.319155,142.8547,-142.535545,142.535545,20316.381588447028
KAN,duration,ch02_sent_018_features,31,-0.25490707,-3.2188756,2.96396853,2.96396853,8.78510944683036
KAN,energy,ch02_sent_018_features,31,-0.19953942,0.51517963,-0.71471905,0.71471905,0.5108233204329026
KAN,f0,ch02_sent_018_features,32,0.30011684,119.5603,-119.26018316,119.26018316,14222.991287356746
KAN,duration,ch02_sent_018_features,32,-0.25892872,-2.8134105,2.5544817799999997,2.5544817799999997,6.5253771643519665
KAN,energy,ch02_sent_018_features,32,-0.12842467,0.30075788,-0.42918254999999994,0.42918254999999994,0.18419766122450246
KAN,f0,ch02_sent_018_features,33,0.28414124,109.93891,-109.65476876000001,109.65476876000001,12024.168311809075
KAN,duration,ch02_sent_018_features,33,-0.28594625,-2.6592598,2.37331355,2.37331355,5.632617206613603
KAN,energy,ch02_sent_018_features,33,-0.19567728,0.3615021,-0.55717938,0.55717938,0.3104488614971844
KAN,f0,ch02_sent_018_features,34,0.32013243,105.32257,-105.00243757,105.00243757,11025.511895641746
KAN,duration,ch02_sent_018_features,34,-0.28695887,-2.6592598,2.37230093,2.37230093,5.627811702478866
KAN,energy,ch02_sent_018_features,34,-0.15026054,-0.2821694,0.13190886000000002,0.13190886000000002,0.017399947346499606
KAN,f0,ch02_sent_018_features,35,0.3464955,99.533905,-99.1874095,99.1874095,9838.14220332069
KAN,duration,ch02_sent_018_features,35,-0.2854205,-2.8134105,2.52799,2.52799,6.3907334401
KAN,energy,ch02_sent_018_features,35,-0.21195436,0.71168005,-0.92363441,0.92363441,0.8531005233360481
KAN,f0,ch02_sent_018_features,36,0.3154514,99.25235,-98.9368986,98.9368986,9788.509904586683
KAN,duration,ch02_sent_018_features,36,-0.2810551,-2.8134105,2.5323553999999997,2.5323553999999997,6.412823871909159
KAN,energy,ch02_sent_018_features,36,-0.16322406,-0.09250005,-0.07072401,0.07072401,0.005001885590480101
KAN,f0,ch02_sent_018_features,37,0.34061518,91.08983,-90.74921482,90.74921482,8235.41999044651
KAN,duration,ch02_sent_018_features,37,-0.30251437,-2.5257285,2.22321413,2.22321413,4.942681067831657
KAN,energy,ch02_sent_018_features,37,-0.17974523,0.38050675,-0.56025198,0.56025198,0.31388228109392036
KAN,f0,ch02_sent_018_features,38,0.34600618,89.29141,-88.94540382,88.94540382,7911.28486070287
KAN,duration,ch02_sent_018_features,38,-0.28162593,-3.5065575,3.22493157,3.22493157,10.400183631182664
KAN,energy,ch02_sent_018_features,38,-0.15863253,0.6312926,-0.78992513,0.78992513,0.6239817110055169
KAN,f0,ch02_sent_018_features,39,0.34698522,95.602455,-95.25546978000001,95.25546978000001,9073.604523008496
KAN,duration,ch02_sent_018_features,39,-0.30998865,-2.1202633,1.81027465,1.81027465,3.2770943084326225
KAN,energy,ch02_sent_018_features,39,-0.13388968,-0.0698369,-0.06405278000000002,0.06405278000000002,0.004102758625728402
KAN,f0,ch02_sent_018_features,40,0.33971345,97.87604,-97.53632655,97.53632655,9513.334996868234
KAN,duration,ch02_sent_018_features,40,-0.31258082,-2.4079454,2.09536458,2.09536458,4.390552723118576
KAN,energy,ch02_sent_018_features,40,-0.15223068,0.44992447,-0.60215515,0.60215515,0.3625908246715225
KAN,f0,ch02_sent_018_features,41,0.33524385,160.36095,-160.02570615,160.02570615,25608.226628806144
KAN,duration,ch02_sent_018_features,41,-0.3197248,-2.6592598,2.339535,2.339535,5.4734240162250005
KAN,energy,ch02_sent_018_features,41,-0.12621275,-0.18745089,0.061238139999999996,0.061238139999999996,0.0037501097906595996
KAN,f0,ch02_sent_018_features,42,0.3156193,129.17867,-128.8630507,128.8630507,16605.68583571077
KAN,duration,ch02_sent_018_features,42,-0.30563182,-3.2188756,2.91324378,2.91324378,8.48698932170869
KAN,energy,ch02_sent_018_features,42,-0.17489427,0.21482295,-0.38971722,0.38971722,0.1518795115645284
KAN,f0,ch02_sent_018_features,43,0.2980708,137.57709,-137.2790192,137.2790192,18845.529112513967
KAN,duration,ch02_sent_018_features,43,-0.2527215,-2.8134105,2.560689,2.560689,6.557128154721
KAN,energy,ch02_sent_018_features,43,-0.16403705,0.32105508,-0.48509212999999995,0.48509212999999995,0.23531437458793686
KAN,f0,ch02_sent_018_features,44,0.29527554,190.10738,-189.81210446,189.81210446,36028.634999533955
KAN,duration,ch02_sent_018_features,44,-0.23918808,-2.4079454,2.16875732,2.16875732,4.703508313053582
KAN,energy,ch02_sent_018_features,44,-0.15480372,-0.018862592,-0.135941128,0.135941128,0.018479990281912384
KAN,f0,ch02_sent_018_features,45,0.2877944,195.35507,-195.06727560000002,195.06727560000002,38051.24201000636
KAN,duration,ch02_sent_018_features,45,-0.24870875,-1.8971199,1.64841115,1.64841115,2.717259319444323
KAN,energy,ch02_sent_018_features,45,-0.15220949,-1.1367298,0.98452031,0.98452031,0.969280240802496
KAN,f0,ch02_sent_018_features,46,0.32354152,196.4703,-196.14675848000002,196.14675848000002,38473.55086221146
KAN,duration,ch02_sent_018_features,46,-0.29033208,-2.0402207,1.74988862,1.74988862,3.062110182405504
KAN,energy,ch02_sent_018_features,46,-0.1859476,-2.3056629,2.1197153,2.1197153,4.49319295305409
KAN,f0,ch02_sent_018_features,47,0.34999362,197.56232,-197.21232638,197.21232638,38892.70167621165
KAN,duration,ch02_sent_018_features,47,-0.2828764,-2.5257285,2.2428521,2.2428521,5.030385542474409
KAN,energy,ch02_sent_018_features,47,-0.18779922,-2.7071261,2.51932688,2.51932688,6.347007928290534
KAN,f0,ch02_sent_018_features,48,0.34413278,201.41457,-201.07043722,201.07043722,40429.32072384196
KAN,duration,ch02_sent_018_features,48,-0.2914325,-3.2188756,2.9274431,2.9274431,8.56992310373761
KAN,energy,ch02_sent_018_features,48,-0.14904362,-3.2682977,3.11925408,3.11925408,9.729746015596648
